applicant_name,age,gender,marital_status,education,employment_status,annual_income,monthly_income,coapplicant_income,loan_amount,loan_term,credit_score,existing_loans,savings,property_area,dti_ratio,collateral_value,loan_purpose,dependents,loan_status
Elizabeth Verma,41,Female,Single,Post Graduate,Self-Employed,56900.0,4741.67,0.0,229000.0,240,631,1,65000.0,Urban,26.45,107700.0,Education Loan,0,0
David Jones,25,Male,Married,Post Graduate,Salaried,166100.0,13841.67,4600.0,353000.0,12,814,0,47900.0,Urban,85.0,484700.0,Home Loan,1,1
Michael Sharma,22,Male,Married,Not Graduate,Salaried,64400.0,5366.67,35300.0,93000.0,360,578,1,14400.0,Rural,6.72,10500.0,Personal Loan,1,1
Sarah Brown,42,Male,Married,Not Graduate,Unemployed,33500.0,2791.67,15400.0,135000.0,360,744,0,10200.0,Semiurban,9.2,198100.0,Home Loan,4,1
Mary Wilson,22,Male,Divorced,Not Graduate,Salaried,35600.0,2966.67,0.0,96000.0,120,669,1,10100.0,Semiurban,37.08,168600.0,Home Loan,0,1
Richard Gonzalez,30,Female,Divorced,Not Graduate,Salaried,75000.0,6250.0,0.0,173000.0,36,623,3,12900.0,Semiurban,85.0,252700.0,Home Loan,0,1
Barbara Miller,54,Male,Married,Graduate,Salaried,79800.0,6650.0,10700.0,79000.0,48,547,0,20400.0,Semiurban,21.82,20200.0,Personal Loan,0,1
Mary Verma,36,Female,Married,Graduate,Self-Employed,36300.0,3025.0,41900.0,43000.0,48,659,0,16200.0,Urban,13.75,70800.0,Business Loan,1,1
Richard Wilson,59,Male,Married,Graduate,Self-Employed,39100.0,3258.33,2700.0,10000.0,48,654,1,4300.0,Semiurban,14.59,3100.0,Personal Loan,0,1
Thomas Rodriguez,42,Male,Single,Not Graduate,Salaried,232300.0,19358.33,0.0,10000.0,60,694,2,5400.0,Rural,5.0,9700.0,Home Loan,1,1
Thomas Davis,32,Female,Single,Graduate,Salaried,24800.0,2066.67,0.0,239000.0,360,738,3,12600.0,Urban,75.67,266400.0,Home Loan,2,0
Mary Lopez,44,Female,Married,Graduate,Self-Employed,43300.0,3608.33,10400.0,139000.0,60,615,0,24800.0,Rural,51.77,16200.0,Personal Loan,0,0
Ananya Gonzalez,67,Male,Married,Graduate,Business,22900.0,1908.33,3500.0,69000.0,180,821,0,26900.0,Urban,17.42,106100.0,Home Loan,1,1
John Verma,60,Male,Single,Not Graduate,Unemployed,97400.0,8116.67,0.0,121000.0,180,637,2,20000.0,Urban,15.67,216200.0,Home Loan,3,1
Jennifer Williams,58,Male,Divorced,Post Graduate,Business,24400.0,2033.33,0.0,132000.0,360,728,2,40300.0,Semiurban,47.54,36800.0,Personal Loan,1,1
Michael Martinez,30,Male,Single,Post Graduate,Self-Employed,70400.0,5866.67,0.0,93000.0,12,687,1,40100.0,Rural,85.0,44800.0,Education Loan,0,0
William Verma,55,Male,Single,Graduate,Salaried,22600.0,1883.33,0.0,324000.0,60,664,0,16700.0,Semiurban,85.0,276900.0,Home Loan,0,0
Mary Sharma,52,Male,Married,Post Graduate,Salaried,70300.0,5858.33,16200.0,308000.0,240,683,0,4000.0,Semiurban,17.8,420800.0,Auto Loan,1,1
Joseph Wilson,27,Male,Single,Not Graduate,Salaried,103300.0,8608.33,0.0,323000.0,360,605,0,22700.0,Semiurban,10.42,555500.0,Home Loan,0,1
Robert Gonzalez,41,Female,Single,Graduate,Self-Employed,42900.0,3575.0,0.0,196000.0,360,649,3,14400.0,Semiurban,40.4,213100.0,Auto Loan,1,0
Priya Brown,40,Male,Single,Graduate,Business,53200.0,4433.33,0.0,205000.0,240,573,0,4500.0,Urban,19.27,106900.0,Personal Loan,4,1
Karen Verma,46,Male,Married,Graduate,Salaried,43100.0,3591.67,18200.0,121000.0,48,636,1,120200.0,Urban,55.22,139200.0,Business Loan,1,1
Patricia Johnson,24,Male,Married,Post Graduate,Salaried,36100.0,3008.33,7700.0,104000.0,120,643,1,13800.0,Urban,31.96,34400.0,Personal Loan,0,1
Patricia Hernandez,66,Female,Married,Graduate,Salaried,93200.0,7766.67,12000.0,182000.0,12,748,0,29500.0,Urban,85.0,39900.0,Personal Loan,0,0
Thomas Lopez,42,Female,Married,Graduate,Business,34300.0,2858.33,5700.0,239000.0,180,653,0,20200.0,Urban,39.83,334700.0,Home Loan,3,1
Priya Smith,35,Male,Single,Not Graduate,Self-Employed,77800.0,6483.33,0.0,288000.0,120,644,1,4600.0,Semiurban,41.65,269500.0,Home Loan,2,0
Elizabeth Garcia,60,Female,Divorced,Graduate,Business,30400.0,2533.33,0.0,131000.0,180,698,0,1700.0,Semiurban,28.73,26900.0,Personal Loan,1,0
James Garcia,41,Male,Single,Graduate,Business,32900.0,2741.67,0.0,67000.0,360,694,0,29500.0,Urban,6.79,118300.0,Business Loan,0,1
Ananya Hernandez,35,Male,Divorced,Not Graduate,Business,38500.0,3208.33,0.0,246000.0,180,633,0,8500.0,Urban,42.6,54400.0,Personal Loan,2,0
Sarah Johnson,42,Male,Married,Graduate,Self-Employed,60000.0,5000.0,6900.0,16000.0,60,712,2,8400.0,Urban,15.55,13300.0,Auto Loan,0,1
Susan Verma,48,Male,Divorced,Not Graduate,Self-Employed,47300.0,3941.67,0.0,176000.0,36,666,3,94400.0,Urban,85.0,216000.0,Home Loan,0,1
Joseph Gonzalez,34,Female,Single,Graduate,Salaried,81500.0,6791.67,0.0,188000.0,360,633,1,18600.0,Urban,12.11,72700.0,Personal Loan,0,1
Barbara Brown,47,Female,Married,Not Graduate,Salaried,30800.0,2566.67,13900.0,146000.0,36,640,2,900.0,Semiurban,85.0,160200.0,Home Loan,0,0
John Brown,61,Male,Single,Not Graduate,Salaried,20500.0,1708.33,0.0,41000.0,36,756,1,12500.0,Urban,84.23,55000.0,Home Loan,0,1
Barbara Miller,60,Female,Single,Graduate,Salaried,87400.0,7283.33,0.0,147000.0,48,643,1,26300.0,Semiurban,46.17,43400.0,Personal Loan,0,1
David Smith,48,Female,Married,Graduate,Unemployed,97600.0,8133.33,5900.0,328000.0,120,701,4,12000.0,Semiurban,45.6,364700.0,Business Loan,0,1
Jennifer Sharma,46,Male,Single,Not Graduate,Salaried,22800.0,1900.0,0.0,233000.0,36,577,1,800.0,Urban,85.0,82800.0,Personal Loan,1,0
Joseph Verma,22,Male,Married,Not Graduate,Business,62500.0,5208.33,2100.0,285000.0,360,769,0,17600.0,Urban,14.71,365600.0,Auto Loan,1,1
Charles Hernandez,45,Male,Single,Not Graduate,Salaried,41400.0,3450.0,0.0,70000.0,360,633,3,3400.0,Urban,31.72,92100.0,Business Loan,0,1
Amit Martinez,23,Male,Single,Post Graduate,Salaried,91100.0,7591.67,0.0,203000.0,360,712,2,29000.0,Urban,15.33,162700.0,Home Loan,3,1
Mary Wilson,28,Male,Married,Graduate,Business,113400.0,9450.0,1100.0,188000.0,12,660,0,29000.0,Urban,85.0,266200.0,Business Loan,0,1
Mary Gonzalez,64,Male,Married,Graduate,Salaried,105700.0,8808.33,31900.0,190000.0,360,711,4,1200.0,Semiurban,15.07,341500.0,Home Loan,0,1
Patricia Smith,53,Male,Married,Post Graduate,Salaried,87600.0,7300.0,3300.0,230000.0,360,715,0,10300.0,Urban,8.43,251200.0,Home Loan,0,1
John Gonzalez,62,Female,Married,Graduate,Salaried,34100.0,2841.67,19600.0,193000.0,360,668,0,16000.0,Rural,11.98,276100.0,Home Loan,1,1
William Miller,55,Female,Married,Graduate,Self-Employed,95200.0,7933.33,8300.0,73000.0,180,531,1,24000.0,Urban,8.18,58700.0,Home Loan,0,1
Joseph Miller,26,Female,Single,Graduate,Salaried,54300.0,4525.0,0.0,235000.0,240,767,0,10500.0,Semiurban,21.64,330000.0,Auto Loan,0,1
David Brown,59,Male,Married,Graduate,Self-Employed,22400.0,1866.67,10700.0,256000.0,36,669,1,10200.0,Semiurban,85.0,319200.0,Business Loan,1,0
Mary Sharma,43,Female,Divorced,Graduate,Self-Employed,47500.0,3958.33,0.0,299000.0,360,709,0,122300.0,Urban,20.98,397800.0,Home Loan,1,1
Susan Brown,45,Female,Married,Post Graduate,Self-Employed,148300.0,12358.33,36800.0,303000.0,24,735,0,1300.0,Urban,81.85,407200.0,Home Loan,2,1
Priya Hernandez,63,Female,Married,Graduate,Self-Employed,118500.0,9875.0,14400.0,223000.0,60,643,1,135400.0,Semiurban,36.27,217900.0,Home Loan,2,1
John Smith,39,Male,Married,Graduate,Salaried,24900.0,2075.0,3000.0,77000.0,360,721,1,1500.0,Rural,22.1,120900.0,Auto Loan,3,1
Barbara Davis,25,Female,Married,Post Graduate,Salaried,81300.0,6775.0,5400.0,42000.0,60,620,0,10200.0,Urban,9.69,7800.0,Personal Loan,0,1
Rahul Sharma,31,Male,Married,Post Graduate,Business,93700.0,7808.33,11900.0,160000.0,36,711,3,20400.0,Urban,60.73,45000.0,Personal Loan,0,0
Jessica Jones,32,Male,Single,Graduate,Salaried,34200.0,2850.0,0.0,263000.0,360,682,1,4600.0,Urban,36.16,456900.0,Auto Loan,4,1
Karen Garcia,30,Male,Single,Graduate,Salaried,48700.0,4058.33,0.0,257000.0,360,646,0,4300.0,Urban,17.59,86900.0,Personal Loan,1,1
Charles Rodriguez,28,Female,Married,Not Graduate,Salaried,75900.0,6325.0,15300.0,205000.0,36,684,0,8900.0,Rural,74.93,114900.0,Education Loan,2,1
Robert Williams,44,Male,Single,Not Graduate,Business,46000.0,3833.33,0.0,177000.0,360,596,2,108900.0,Semiurban,28.48,209100.0,Home Loan,0,1
James Martinez,48,Female,Married,Not Graduate,Salaried,25400.0,2116.67,10300.0,351000.0,60,705,1,14300.0,Urban,85.0,74900.0,Education Loan,0,0
Jennifer Sharma,61,Female,Single,Post Graduate,Salaried,75100.0,6258.33,0.0,232000.0,60,713,0,25000.0,Urban,61.78,253200.0,Home Loan,0,1
Mary Gonzalez,56,Male,Married,Not Graduate,Self-Employed,129200.0,10766.67,41900.0,172000.0,48,708,0,36600.0,Urban,25.13,192900.0,Home Loan,0,1
John Verma,57,Female,Single,Graduate,Self-Employed,67600.0,5633.33,0.0,122000.0,12,800,1,40700.0,Rural,85.0,99500.0,Business Loan,0,0
Thomas Rodriguez,41,Male,Single,Not Graduate,Salaried,86900.0,7241.67,0.0,89000.0,48,672,0,34900.0,Rural,25.6,136200.0,Auto Loan,0,1
Ananya Lopez,28,Female,Divorced,Graduate,Salaried,40000.0,3333.33,0.0,80000.0,24,678,1,12300.0,Urban,85.0,120900.0,Business Loan,1,1
Sarah Sharma,29,Male,Married,Not Graduate,Self-Employed,29100.0,2425.0,8800.0,89000.0,360,586,3,3600.0,Urban,36.32,129400.0,Home Loan,0,1
Barbara Verma,67,Male,Married,Not Graduate,Unemployed,66300.0,5525.0,91200.0,205000.0,180,806,0,9900.0,Rural,8.68,89500.0,Education Loan,0,1
Linda Lopez,35,Female,Married,Graduate,Self-Employed,37900.0,3158.33,6100.0,178000.0,360,560,2,7100.0,Urban,29.85,302800.0,Home Loan,0,1
Susan Rodriguez,66,Female,Married,Graduate,Salaried,108500.0,9041.67,5900.0,151000.0,240,698,3,4400.0,Urban,16.04,204800.0,Home Loan,0,1
Thomas Gonzalez,60,Female,Married,Graduate,Salaried,25900.0,2158.33,29600.0,246000.0,36,631,3,700.0,Urban,85.0,365300.0,Home Loan,0,1
Rahul Davis,38,Female,Married,Graduate,Business,45600.0,3800.0,11400.0,343000.0,360,685,3,82300.0,Urban,39.01,278200.0,Business Loan,0,1
Joseph Hernandez,62,Female,Single,Not Graduate,Business,42700.0,3558.33,0.0,106000.0,360,575,2,76200.0,Urban,25.14,174500.0,Auto Loan,0,1
Susan Johnson,40,Female,Married,Graduate,Salaried,145200.0,12100.0,3900.0,119000.0,60,751,1,1600.0,Rural,18.38,34500.0,Personal Loan,2,1
Karen Miller,26,Female,Married,Not Graduate,Salaried,27500.0,2291.67,29000.0,10000.0,36,604,1,5700.0,Semiurban,12.27,8200.0,Home Loan,0,1
John Gonzalez,32,Female,Divorced,Graduate,Self-Employed,20400.0,1700.0,0.0,178000.0,240,773,1,4500.0,Urban,61.27,239000.0,Home Loan,2,1
Barbara Jones,22,Male,Single,Not Graduate,Salaried,32200.0,2683.33,0.0,169000.0,240,606,2,9900.0,Urban,48.6,288400.0,Home Loan,2,1
Ananya Lopez,27,Female,Married,Not Graduate,Salaried,97200.0,8100.0,63100.0,260000.0,360,758,0,6800.0,Semiurban,5.41,103200.0,Personal Loan,1,1
John Brown,36,Male,Married,Not Graduate,Salaried,30600.0,2550.0,7700.0,172000.0,24,614,0,87500.0,Urban,85.0,198300.0,Auto Loan,0,0
Susan Sharma,23,Female,Married,Graduate,Salaried,32400.0,2700.0,5000.0,127000.0,36,631,0,2600.0,Urban,85.0,143600.0,Auto Loan,0,1
Carlos Wilson,65,Female,Single,Post Graduate,Salaried,26300.0,2191.67,0.0,197000.0,120,680,2,7100.0,Urban,85.0,81800.0,Education Loan,1,0
Susan Miller,23,Female,Married,Graduate,Self-Employed,76600.0,6383.33,28400.0,230000.0,180,612,2,2500.0,Semiurban,21.46,193600.0,Home Loan,4,1
Thomas Wilson,47,Female,Single,Graduate,Salaried,23200.0,1933.33,0.0,34000.0,12,610,1,117900.0,Urban,85.0,36700.0,Home Loan,3,1
Barbara Brown,63,Female,Single,Graduate,Salaried,38100.0,3175.0,0.0,271000.0,60,613,0,75200.0,Urban,85.0,101200.0,Personal Loan,0,0
Patricia Rodriguez,60,Male,Married,Graduate,Salaried,34900.0,2908.33,33300.0,298000.0,120,706,1,37800.0,Urban,48.97,496400.0,Auto Loan,1,1
Jennifer Verma,58,Female,Married,Post Graduate,Salaried,56500.0,4708.33,75000.0,229000.0,240,680,0,16700.0,Urban,8.71,133000.0,Personal Loan,2,1
Carlos Lopez,53,Male,Married,Graduate,Salaried,79000.0,6583.33,20700.0,96000.0,60,684,1,6300.0,Rural,22.87,29900.0,Education Loan,2,1
Priya Garcia,48,Male,Divorced,Not Graduate,Salaried,54300.0,4525.0,0.0,151000.0,60,654,0,7500.0,Semiurban,55.62,178300.0,Auto Loan,1,1
Rahul Jones,21,Male,Single,Not Graduate,Self-Employed,140300.0,11691.67,0.0,286000.0,360,724,4,17600.0,Urban,17.06,263300.0,Home Loan,0,1
Mary Davis,28,Male,Single,Graduate,Salaried,156100.0,13008.33,0.0,92000.0,360,764,1,43900.0,Urban,5.0,164700.0,Home Loan,0,1
Linda Hernandez,57,Male,Married,Not Graduate,Salaried,40200.0,3350.0,14400.0,237000.0,48,726,1,9200.0,Semiurban,85.0,385300.0,Business Loan,1,1
Richard Smith,52,Female,Single,Graduate,Salaried,87700.0,7308.33,0.0,175000.0,48,663,1,11200.0,Urban,53.99,234700.0,Auto Loan,2,1
Linda Jones,63,Male,Single,Graduate,Salaried,80400.0,6700.0,0.0,194000.0,360,582,1,27500.0,Semiurban,12.52,247600.0,Home Loan,3,1
Sarah Wilson,57,Male,Single,Graduate,Business,120600.0,10050.0,0.0,105000.0,60,522,0,8100.0,Semiurban,17.41,152200.0,Home Loan,2,1
Sarah Wilson,24,Male,Single,Post Graduate,Salaried,46700.0,3891.67,0.0,210000.0,240,675,1,26300.0,Urban,30.19,94700.0,Personal Loan,0,1
Joseph Sharma,50,Male,Married,Post Graduate,Business,54000.0,4500.0,20600.0,203000.0,180,521,3,14700.0,Rural,32.62,172600.0,Auto Loan,2,1
Jennifer Verma,26,Female,Single,Graduate,Salaried,44200.0,3683.33,0.0,44000.0,48,664,1,1000.0,Urban,33.03,53000.0,Home Loan,0,1
David Gonzalez,66,Male,Married,Graduate,Business,105500.0,8791.67,12600.0,180000.0,180,792,1,15500.0,Urban,13.21,34900.0,Personal Loan,1,1
Carlos Smith,39,Male,Single,Not Graduate,Salaried,31700.0,2641.67,0.0,235000.0,180,588,4,75600.0,Semiurban,85.0,230900.0,Home Loan,1,0
Jennifer Rodriguez,52,Male,Married,Graduate,Self-Employed,32300.0,2691.67,31700.0,145000.0,120,577,2,10400.0,Rural,33.91,59800.0,Education Loan,0,0
Linda Hernandez,29,Male,Single,Post Graduate,Salaried,41000.0,3416.67,0.0,10000.0,24,731,1,11700.0,Semiurban,20.98,8100.0,Home Loan,0,1
Priya Williams,32,Male,Married,Graduate,Salaried,31800.0,2650.0,12600.0,170000.0,360,456,1,2000.0,Semiurban,20.87,156700.0,Auto Loan,0,0
Ananya Rodriguez,31,Male,Married,Graduate,Business,57000.0,4750.0,17100.0,312000.0,60,711,3,28600.0,Urban,85.0,100000.0,Personal Loan,0,0
Thomas Lopez,66,Female,Single,Not Graduate,Self-Employed,26500.0,2208.33,0.0,149000.0,180,797,3,56800.0,Semiurban,78.24,163500.0,Home Loan,2,1
Carlos Wilson,36,Female,Married,Graduate,Salaried,37400.0,3116.67,22100.0,309000.0,360,610,3,13100.0,Urban,35.46,174100.0,Personal Loan,0,0
Joseph Verma,21,Male,Single,Post Graduate,Salaried,130100.0,10841.67,0.0,107000.0,60,596,1,8200.0,Semiurban,19.22,129100.0,Home Loan,0,1
Priya Garcia,65,Female,Married,Post Graduate,Salaried,43700.0,3641.67,400.0,76000.0,240,727,0,94100.0,Urban,8.62,76600.0,Auto Loan,0,1
Karen Smith,41,Male,Single,Graduate,Business,82100.0,6841.67,0.0,180000.0,360,586,0,41000.0,Urban,7.31,41100.0,Personal Loan,2,1
Elizabeth Davis,50,Male,Divorced,Graduate,Salaried,25400.0,2116.67,0.0,106000.0,60,745,0,25100.0,Rural,83.46,169100.0,Home Loan,0,1
Sarah Lopez,33,Female,Single,Post Graduate,Salaried,32800.0,2733.33,0.0,210000.0,60,593,3,10900.0,Urban,85.0,172100.0,Home Loan,0,0
James Johnson,54,Male,Married,Post Graduate,Self-Employed,94100.0,7841.67,31300.0,146000.0,360,821,2,7500.0,Urban,9.62,190600.0,Business Loan,2,1
James Smith,24,Female,Single,Graduate,Business,84800.0,7066.67,0.0,313000.0,36,733,1,37700.0,Urban,85.0,492500.0,Home Loan,0,1
William Gonzalez,48,Male,Single,Not Graduate,Self-Employed,42000.0,3500.0,0.0,140000.0,12,683,1,22100.0,Urban,85.0,54700.0,Personal Loan,0,0
James Gonzalez,58,Male,Married,Graduate,Self-Employed,159000.0,13250.0,1300.0,188000.0,360,817,0,22100.0,Semiurban,5.0,320100.0,Home Loan,2,1
Karen Martinez,51,Male,Divorced,Graduate,Self-Employed,128700.0,10725.0,0.0,234000.0,360,763,1,2300.0,Urban,8.86,127300.0,Education Loan,0,1
Priya Miller,47,Female,Single,Post Graduate,Salaried,167500.0,13958.33,0.0,266000.0,360,709,1,21500.0,Urban,7.44,128900.0,Personal Loan,2,1
Mary Garcia,25,Female,Single,Graduate,Salaried,45100.0,3758.33,0.0,313000.0,24,531,1,51900.0,Urban,85.0,434800.0,Auto Loan,1,0
Michael Martinez,45,Female,Single,Post Graduate,Business,29900.0,2491.67,0.0,159000.0,36,624,0,88000.0,Urban,85.0,155000.0,Home Loan,1,1
Susan Martinez,23,Male,Single,Graduate,Salaried,64300.0,5358.33,0.0,144000.0,36,767,1,3400.0,Urban,80.25,213100.0,Home Loan,0,1
Sarah Sharma,53,Male,Single,Not Graduate,Business,72000.0,6000.0,0.0,10000.0,180,576,0,29900.0,Urban,5.0,12900.0,Home Loan,2,1
Mary Martinez,24,Male,Married,Graduate,Salaried,26000.0,2166.67,8500.0,364000.0,180,619,4,25200.0,Urban,85.0,331200.0,Home Loan,1,1
Amit Lopez,45,Male,Single,Graduate,Salaried,89500.0,7458.33,0.0,212000.0,60,598,0,66300.0,Urban,47.37,363000.0,Auto Loan,0,1
Thomas Davis,40,Female,Single,Not Graduate,Business,20800.0,1733.33,0.0,248000.0,24,712,3,41700.0,Rural,85.0,82800.0,Personal Loan,0,0
David Gonzalez,54,Male,Married,Graduate,Self-Employed,49700.0,4141.67,46900.0,230000.0,180,757,0,100800.0,Rural,15.87,75300.0,Personal Loan,1,1
John Hernandez,46,Female,Single,Graduate,Salaried,38100.0,3175.0,0.0,184000.0,120,757,0,96600.0,Urban,48.29,216100.0,Auto Loan,2,1
Jennifer Rodriguez,25,Female,Single,Graduate,Self-Employed,80700.0,6725.0,0.0,212000.0,36,612,1,7700.0,Urban,85.0,198200.0,Home Loan,3,1
Jennifer Rodriguez,55,Male,Single,Graduate,Self-Employed,36900.0,3075.0,0.0,130000.0,360,711,2,38800.0,Semiurban,31.26,196000.0,Home Loan,1,1
Michael Sharma,48,Female,Married,Not Graduate,Salaried,98900.0,8241.67,59000.0,153000.0,36,608,1,22700.0,Semiurban,34.58,246900.0,Business Loan,1,1
William Johnson,49,Male,Single,Graduate,Salaried,60700.0,5058.33,0.0,94000.0,240,663,0,7200.0,Rural,7.74,53700.0,Personal Loan,0,1
Barbara Davis,29,Male,Married,Graduate,Business,91100.0,7591.67,5800.0,320000.0,360,722,0,6500.0,Urban,11.01,414300.0,Auto Loan,1,1
Linda Johnson,58,Male,Single,Graduate,Business,224400.0,18700.0,0.0,231000.0,120,765,1,2500.0,Semiurban,11.9,296800.0,Home Loan,4,1
Karen Wilson,26,Female,Married,Graduate,Salaried,71200.0,5933.33,13800.0,358000.0,48,508,0,47600.0,Rural,85.0,207900.0,Personal Loan,1,0
Joseph Hernandez,39,Male,Single,Graduate,Business,208800.0,17400.0,0.0,387000.0,60,688,0,11800.0,Urban,37.07,615100.0,Home Loan,0,1
Michael Hernandez,64,Male,Married,Graduate,Business,21300.0,1775.0,12400.0,54000.0,360,793,1,58300.0,Urban,16.02,48600.0,Business Loan,0,1
Karen Verma,31,Male,Married,Graduate,Salaried,38600.0,3216.67,1500.0,269000.0,48,699,0,28100.0,Urban,85.0,71600.0,Personal Loan,0,0
Patricia Garcia,22,Male,Married,Not Graduate,Self-Employed,25100.0,2091.67,75800.0,58000.0,240,687,0,33600.0,Urban,5.0,46500.0,Home Loan,1,1
Priya Martinez,67,Female,Single,Not Graduate,Salaried,33700.0,2808.33,0.0,196000.0,360,635,0,10300.0,Urban,19.39,229900.0,Business Loan,3,1
John Sharma,64,Female,Single,Graduate,Salaried,102200.0,8516.67,0.0,208000.0,360,790,4,18300.0,Semiurban,20.87,88900.0,Personal Loan,0,1
William Lopez,64,Male,Single,Graduate,Self-Employed,21500.0,1791.67,0.0,64000.0,120,639,0,15900.0,Urban,29.77,106700.0,Business Loan,0,1
Elizabeth Wilson,29,Male,Single,Graduate,Business,53000.0,4416.67,0.0,114000.0,360,672,3,8100.0,Urban,27.55,176200.0,Home Loan,1,1
David Johnson,41,Female,Single,Graduate,Self-Employed,57700.0,4808.33,0.0,212000.0,360,642,0,53600.0,Rural,12.25,187500.0,Home Loan,3,1
Priya Lopez,44,Male,Married,Graduate,Salaried,57100.0,4758.33,47400.0,196000.0,60,689,2,29200.0,Urban,44.4,302000.0,Home Loan,0,1
Amit Lopez,54,Female,Single,Graduate,Salaried,49000.0,4083.33,0.0,88000.0,48,794,0,1100.0,Urban,44.9,129800.0,Home Loan,0,1
Richard Rodriguez,42,Male,Married,Graduate,Salaried,90400.0,7533.33,3000.0,117000.0,36,608,1,51400.0,Urban,45.61,126600.0,Business Loan,0,1
Richard Williams,23,Male,Married,Graduate,Salaried,26500.0,2208.33,9200.0,46000.0,36,689,2,3400.0,Urban,63.12,37500.0,Auto Loan,1,1
Charles Miller,32,Male,Married,Graduate,Salaried,36700.0,3058.33,25600.0,72000.0,360,711,2,15500.0,Urban,15.41,65900.0,Auto Loan,2,1
Susan Brown,48,Male,Single,Graduate,Self-Employed,63000.0,5250.0,0.0,147000.0,120,615,2,25400.0,Rural,34.76,154300.0,Business Loan,0,1
Richard Davis,50,Female,Married,Graduate,Salaried,72800.0,6066.67,17800.0,269000.0,360,675,2,200.0,Urban,17.84,434900.0,Home Loan,1,1
Amit Jones,46,Male,Single,Graduate,Self-Employed,43300.0,3608.33,0.0,280000.0,240,828,0,31700.0,Semiurban,32.33,86500.0,Education Loan,1,1
Amit Verma,41,Female,Married,Graduate,Salaried,113700.0,9475.0,8400.0,345000.0,180,539,1,32300.0,Urban,21.79,82700.0,Education Loan,1,0
Charles Lopez,48,Female,Married,Graduate,Self-Employed,44200.0,3683.33,23700.0,218000.0,180,646,1,31700.0,Rural,26.71,81300.0,Personal Loan,0,1
Sarah Garcia,46,Male,Married,Graduate,Salaried,43200.0,3600.0,43100.0,197000.0,12,700,2,5400.0,Semiurban,85.0,214200.0,Home Loan,3,1
Sarah Williams,53,Female,Married,Graduate,Salaried,21700.0,1808.33,12800.0,225000.0,360,650,0,8900.0,Rural,21.74,370200.0,Auto Loan,1,1
Priya Jones,41,Male,Single,Graduate,Salaried,56000.0,4666.67,0.0,224000.0,60,850,3,8500.0,Urban,85.0,205300.0,Home Loan,2,1
Ananya Rodriguez,55,Male,Single,Graduate,Salaried,75500.0,6291.67,0.0,35000.0,120,724,1,96600.0,Rural,9.4,29300.0,Business Loan,1,1
John Lopez,54,Female,Married,Graduate,Business,25500.0,2125.0,18500.0,350000.0,12,596,1,2100.0,Rural,85.0,493000.0,Home Loan,4,0
Elizabeth Williams,61,Male,Single,Graduate,Salaried,36400.0,3033.33,0.0,10000.0,360,493,0,16800.0,Semiurban,5.0,3400.0,Personal Loan,1,1
John Gonzalez,67,Female,Married,Not Graduate,Self-Employed,88400.0,7366.67,7900.0,283000.0,360,707,1,61500.0,Urban,13.53,107100.0,Personal Loan,0,1
Priya Sharma,38,Male,Single,Graduate,Unemployed,40500.0,3375.0,0.0,185000.0,120,620,1,44000.0,Urban,54.57,275100.0,Home Loan,0,0
Joseph Smith,31,Female,Single,Graduate,Self-Employed,32400.0,2700.0,0.0,82000.0,120,783,1,51900.0,Urban,36.42,47200.0,Personal Loan,0,1
Michael Lopez,43,Female,Single,Post Graduate,Salaried,70200.0,5850.0,0.0,228000.0,240,658,3,107600.0,Urban,31.62,255900.0,Home Loan,0,1
Thomas Wilson,42,Female,Single,Graduate,Business,29900.0,2491.67,0.0,169000.0,48,635,1,14700.0,Semiurban,85.0,90300.0,Personal Loan,4,0
Rahul Sharma,37,Female,Married,Graduate,Salaried,121700.0,10141.67,34500.0,119000.0,48,633,1,11100.0,Semiurban,21.35,158700.0,Business Loan,2,1
Ananya Brown,25,Female,Married,Post Graduate,Salaried,25000.0,2083.33,7000.0,56000.0,180,759,2,900.0,Semiurban,34.17,81400.0,Home Loan,0,1
Robert Brown,64,Female,Married,Not Graduate,Business,75200.0,6266.67,24400.0,48000.0,36,713,1,4900.0,Urban,19.68,48100.0,Business Loan,0,1
Barbara Wilson,31,Female,Married,Graduate,Self-Employed,51200.0,4266.67,14400.0,125000.0,60,820,1,24800.0,Urban,43.6,214100.0,Home Loan,0,1
Karen Lopez,50,Male,Married,Graduate,Salaried,111800.0,9316.67,17600.0,145000.0,60,663,0,5100.0,Urban,22.41,210900.0,Auto Loan,2,1
Ananya Johnson,35,Male,Married,Graduate,Salaried,26100.0,2175.0,4000.0,71000.0,60,749,0,40000.0,Urban,47.18,11600.0,Education Loan,0,0
Thomas Williams,47,Male,Single,Graduate,Salaried,71000.0,5916.67,0.0,183000.0,36,750,1,1100.0,Semiurban,85.0,311900.0,Home Loan,1,1
William Brown,55,Female,Married,Graduate,Salaried,58200.0,4850.0,4200.0,84000.0,60,734,2,9000.0,Urban,38.46,42100.0,Education Loan,3,1
Rahul Johnson,53,Male,Single,Graduate,Salaried,49400.0,4116.67,0.0,212000.0,60,639,0,35700.0,Semiurban,85.0,60300.0,Personal Loan,0,1
Patricia Johnson,40,Male,Single,Graduate,Unemployed,50400.0,4200.0,0.0,291000.0,60,718,0,8900.0,Semiurban,85.0,275000.0,Home Loan,2,1
Joseph Johnson,36,Male,Married,Post Graduate,Business,77600.0,6466.67,24700.0,206000.0,180,672,1,39100.0,Rural,16.94,321800.0,Business Loan,0,1
